##### ##### #####
Kp=0.0006500
Kd=0.0015000
Samples=600
Period=0.0020
7.8724 , 0.1053
8.0471 , 0.1747
8.2402 , 0.1932
8.4534 , 0.2131
9.4439 , 0.9905
9.1908 , -0.2530
9.2553 , 0.0644
9.3777 , 0.1224
24.0894 , 14.7117
10.2251 , -13.8643
26.9393 , 16.7142
10.4036 , -16.5357
25.1454 , 14.7419
10.4801 , -14.6653
24.9446 , 14.4645
10.3846 , -14.5600
10.4131 , 0.0285
24.4892 , 14.0761
10.9365 , -13.5527
24.4144 , 13.4779
11.7827 , -12.6317
12.2209 , 0.4382
11.8869 , -0.3340
11.6686 , -0.2183
11.8636 , 0.1951
11.9926 , 0.1290
12.0879 , 0.0953
12.1844 , 0.0965
24.0292 , 11.8448
12.2087 , -11.8205
12.1481 , -0.0607
11.9103 , -0.2378
11.8057 , -0.1046
11.8520 , 0.0463
11.7597 , -0.0923
11.8753 , 0.1155
11.5451 , -0.3302
11.7026 , 0.1576
12.1966 , 0.4939
21.8436 , 9.6471
11.9808 , -9.8628
11.7712 , -0.2096
11.6913 , -0.0799
20.0539 , 8.3627
11.3149 , -8.7390
10.7445 , -0.5704
24.8229 , 14.0784
10.5671 , -14.2557
10.5090 , -0.0581
11.2612 , 0.7522
11.4017 , 0.1406
10.3091 , -1.0926
10.9160 , 0.6070
10.8146 , -0.1014
10.5477 , -0.2669
11.2184 , 0.6707
18.2327 , 7.0142
11.4455 , -6.7871
10.5964 , -0.8491
10.6258 , 0.0294
10.2997 , -0.3261
10.9879 , 0.6882
10.6849 , -0.3030
10.6750 , -0.0099
10.5964 , -0.0786
10.3185 , -0.2779
10.3467 , 0.0283
24.2727 , 13.9259
10.2810 , -13.9917
10.2810 , 0.0000
23.3106 , 13.0296
10.2344 , -13.0762
10.2997 , 0.0653
10.9263 , 0.6266
21.8681 , 10.9419
10.2623 , -11.6058
26.2789 , 16.0166
10.7845 , -15.4945
10.3562 , -0.4283
10.6258 , 0.2696
10.4226 , -0.2031
10.5283 , 0.1057
10.3656 , -0.1627
10.6849 , 0.3192
10.8550 , 0.1701
10.4897 , -0.3653
24.8278 , 14.3381
10.6553 , -14.1726
25.6969 , 15.0416
10.5769 , -15.1200
10.6651 , 0.0882
26.0587 , 15.3936
10.8550 , -15.2037
10.8046 , -0.0505
10.6849 , -0.1197
11.0813 , 0.3965
10.9263 , -0.1551
10.8652 , -0.0611
10.9776 , 0.1124
10.8449 , -0.1327
11.1232 , 0.2783
11.0918 , -0.0315
11.3908 , 0.2990
11.1338 , -0.2571
26.0897 , 14.9560
11.4236 , -14.6661
11.6010 , 0.1773
11.8404 , 0.2395
11.9455 , 0.1051
24.1916 , 12.2462
11.9103 , -12.2813
25.7331 , 13.8228
12.2576 , -13.4755
12.5706 , 0.3130
12.3812 , -0.1894
12.8439 , 0.4627
13.4222 , 0.5782
13.0183 , -0.4039
13.2805 , 0.2622
13.3368 , 0.0564
13.5665 , 0.2297
13.8939 , 0.3274
14.0165 , 0.1226
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
##### ##### #####
Kp=0.0006500
Kd=0.0020000
Samples=600
Period=0.0020
2.0843 , 2.0843
2.0418 , -0.0425
1.8461 , -0.1958
1.9268 , 0.0807
1.9011 , -0.0257
1.8195 , -0.0816
2.0457 , 0.2262
1.9195 , -0.1262
1.9051 , -0.0143
1.8352 , -0.0699
1.8910 , 0.0558
1.9748 , 0.0838
1.8541 , -0.1207
1.9838 , 0.1297
1.8955 , -0.0883
1.8018 , -0.0937
1.8285 , 0.0267
1.7649 , -0.0635
1.8654 , 0.1005
1.8589 , -0.0065
1.8135 , -0.0454
1.8924 , 0.0789
1.9959 , 0.1035
1.8799 , -0.1160
1.8272 , -0.0527
1.8192 , -0.0079
1.8605 , 0.0412
1.8074 , -0.0531
1.8298 , 0.0224
1.8687 , 0.0389
1.6028 , -0.2659
1.7117 , 0.1090
1.7680 , 0.0562
1.7233 , -0.0447
1.7390 , 0.0157
1.7400 , 0.0011
1.5686 , -0.1715
1.5865 , 0.0179
1.5891 , 0.0025
1.4594 , -0.1297
1.6747 , 0.2153
1.7074 , 0.0327
1.6859 , -0.0215
1.5075 , -0.1784
1.4933 , -0.0141
1.6584 , 0.1651
1.5540 , -0.1044
1.4936 , -0.0605
1.3775 , -0.1160
1.4424 , 0.0649
1.5065 , 0.0641
1.3321 , -0.1744
1.2725 , -0.0597
1.6281 , 0.3556
1.2066 , -0.4215
1.3048 , 0.0982
1.1363 , -0.1685
1.1880 , 0.0518
1.1750 , -0.0131
1.0157 , -0.1592
1.1316 , 0.1159
1.0460 , -0.0856
1.0758 , 0.0298
0.8211 , -0.2547
1.1043 , 0.2832
0.7290 , -0.3753
0.4115 , -0.3175
0.7307 , 0.3192
0.6509 , -0.0798
0.5967 , -0.0542
0.4699 , -0.1269
0.4042 , -0.0656
0.6459 , 0.2416
0.3811 , -0.2648
0.1760 , -0.2051
0.2786 , 0.1026
-0.2512 , -0.5299
0.2037 , 0.4550
0.0758 , -0.1279
-0.3367 , -0.4125
-0.3993 , -0.0626
-0.3517 , 0.0476
-0.8360 , -0.4842
-0.8272 , 0.0088
-0.8611 , -0.0339
-1.2158 , -0.3548
-1.3125 , -0.0967
-1.3450 , -0.0325
-1.6992 , -0.3542
-2.1324 , -0.4332
-2.0069 , 0.1255
-2.5022 , -0.4953
-2.3617 , 0.1405
-2.4058 , -0.0441
-2.5545 , -0.1487
-2.1395 , 0.4150
-2.3061 , -0.1666
-2.3686 , -0.0625
-2.4727 , -0.1041
-2.4975 , -0.0247
-2.2789 , 0.2186
-2.1390 , 0.1399
-2.3294 , -0.1904
-2.3503 , -0.0209
-2.5215 , -0.1712
-2.6018 , -0.0803
-2.3823 , 0.2195
-2.3686 , 0.0137
-2.5826 , -0.2140
-2.6355 , -0.0529
-2.7111 , -0.0757
-2.5493 , 0.1618
-2.7443 , -0.1950
-2.9029 , -0.1586
-2.8161 , 0.0868
-2.8816 , -0.0656
-2.9038 , -0.0222
-3.0618 , -0.1580
-3.4215 , -0.3597
-2.9699 , 0.4517
-3.1808 , -0.2109
-3.5201 , -0.3393
-3.6944 , -0.1743
-3.6197 , 0.0747
-3.5101 , 0.1095
-4.0946 , -0.5844
-3.7533 , 0.3413
-3.7517 , 0.0016
-4.0255 , -0.2738
-3.9291 , 0.0964
-3.8517 , 0.0774
-4.3411 , -0.4894
-4.1814 , 0.1597
-4.2505 , -0.0691
-4.2851 , -0.0347
-4.6653 , -0.3802
-4.5137 , 0.1517
-4.4490 , 0.0647
-4.6637 , -0.2147
-4.7095 , -0.0458
-4.6845 , 0.0250
-4.8525 , -0.1680
-5.0469 , -0.1944
-5.0411 , 0.0058
-4.7207 , 0.3204
-4.7219 , -0.0012
-4.7757 , -0.0538
-4.4350 , 0.3407
-4.6870 , -0.2520
-4.6346 , 0.0524
-4.2669 , 0.3677
-4.4438 , -0.1769
-4.5772 , -0.1334
-4.3299 , 0.2474
-4.6049 , -0.2750
-4.6805 , -0.0756
-4.6858 , -0.0053
-4.4725 , 0.2133
-4.6147 , -0.1422
-4.6697 , -0.0550
-5.0617 , -0.3920
-5.2348 , -0.1730
-5.2232 , 0.0116
-5.3739 , -0.1508
-5.1698 , 0.2041
-5.1121 , 0.0577
-5.4595 , -0.3474
-5.5409 , -0.0814
-5.4475 , 0.0934
-5.4189 , 0.0286
-5.3601 , 0.0587
-5.6480 , -0.2879
-5.3755 , 0.2725
-5.6312 , -0.2557
-4.9783 , 0.6529
-5.5237 , -0.5454
-5.4159 , 0.1078
-5.2913 , 0.1246
-5.3211 , -0.0297
-5.3089 , 0.0122
-5.3691 , -0.0602
-5.3360 , 0.0330
-5.1311 , 0.2049
-4.9051 , 0.2260
-4.8742 , 0.0309
-5.2160 , -0.3418
-4.7786 , 0.4374
-4.6494 , 0.1292
-4.4493 , 0.2001
-4.5371 , -0.0878
-4.3366 , 0.2006
-4.4370 , -0.1005
-4.2060 , 0.2310
-4.2940 , -0.0880
-3.9148 , 0.3791
-3.5968 , 0.3181
-3.7407 , -0.1439
-3.7593 , -0.0187
-3.5806 , 0.1787
-3.7019 , -0.1212
-3.6432 , 0.0586
-2.9570 , 0.6862
-2.9622 , -0.0052
-2.9706 , -0.0085
-2.8597 , 0.1109
-2.9086 , -0.0489
-3.0825 , -0.1739
-3.1061 , -0.0236
-2.5005 , 0.6057
-2.0863 , 0.4141
-2.4616 , -0.3752
-2.2379 , 0.2237
-2.0974 , 0.1405
-1.5887 , 0.5088
-2.2695 , -0.6808
-1.6772 , 0.5923
-1.2459 , 0.4313
-1.0263 , 0.2196
-0.9334 , 0.0929
-0.8140 , 0.1194
-0.5368 , 0.2772
-0.0731 , 0.4637
0.0398 , 0.1129
0.3819 , 0.3421
0.4843 , 0.1025
0.7742 , 0.2899
0.8337 , 0.0595
1.5525 , 0.7187
1.7541 , 0.2016
1.8851 , 0.1311
2.3113 , 0.4262
2.5304 , 0.2191
2.3702 , -0.1601
2.7349 , 0.3646
3.2667 , 0.5319
4.4256 , 1.1588
4.5196 , 0.0940
4.9540 , 0.4344
5.9913 , 1.0374
6.4933 , 0.5019
6.8101 , 0.3168
0.9664 , -5.8437
0.2004 , -0.7660
0.0433 , -0.1571
0.0169 , -0.0264
0.2525 , 0.2356
-0.0819 , -0.3344
0.5016 , 0.5835
-0.4814 , -0.9830
-0.2852 , 0.1962
-0.6178 , -0.3325
-0.5111 , 0.1067
-0.6878 , -0.1767
-0.9187 , -0.2308
-1.0455 , -0.1268
-1.1556 , -0.1101
-1.2197 , -0.0641
-1.1271 , 0.0926
-1.7382 , -0.6111
-2.0620 , -0.3238
-1.9877 , 0.0743
-2.1233 , -0.1357
-2.4513 , -0.3280
-2.4658 , -0.0145
-2.9466 , -0.4807
-3.3523 , -0.4058
